id,text_pantun,baris_sampiran,baris_isi,skema_rima,suku_kata_baris_1,suku_kata_baris_2,suku_kata_baris_3,suku_kata_baris_4,jumlah_kata_baris_1,jumlah_kata_baris_2,jumlah_kata_baris_3,jumlah_kata_baris_4
5440,Tanah tandus jangan ditandur\nLebih baik rumputnya dicukur\nSebelum kamu beranjak tidur\nJangan lupa panjatkan syukur,Tanah tandus jangan ditandur\nLebih baik rumputnya dicukur,Sebelum kamu beranjak tidur\nJangan lupa panjatkan syukur,a-a-a-a,9,10,10,9,4,4,4,4
5441,tanah tandus penuh batu\ntanah subur selalu gembur\njika orang banyak berilmu\nsehat makmur sepanjang umur,tanah tandus penuh batu\ntanah subur selalu gembur,jika orang banyak berilmu\nsehat makmur sepanjang umur,a-b-a-b,8,9,9,9,4,4,4,4
5442,tanah tandus tiada berpohon\nkering kerontang tiada berair\ningin berbuat banyaklah memohon\nilmu yg baik mudah berpikir,tanah tandus tiada berpohon\nkering kerontang tiada berair,ingin berbuat banyaklah memohon\nilmu yg baik mudah berpikir,a-b-a-b,10,11,11,10,4,4,4,5
5443,tanam bunga kembang selasih\nbadan letih enak makannnya\npilihlah makanan yang bersih\nmakanan kotor banyak kumannya,tanam bunga kembang selasih\nbadan letih enak makannnya,pilihlah makanan yang bersih\nmakanan kotor banyak kumannya,a-b-a-b,9,9,9,10,4,4,4,4
5444,tanam jerangau di bukit tinggi\nmati diinjak anak badak\nmelihat sang bangau sakit gigi\ngelak terbahak penghulu katak,tanam jerangau di bukit tinggi\nmati diinjak anak badak,melihat sang bangau sakit gigi\ngelak terbahak penghulu katak,a-b-a-b,10,9,10,10,5,4,5,4
5445,tanam keladi tanam talas\nbawah matahari cahaya panas\njaga diri dari malas\nniscaya punya banyak emas,tanam keladi tanam talas\nbawah matahari cahaya panas,jaga diri dari malas\nniscaya punya banyak emas,a-a-a-a,9,11,8,9,4,4,4,4
5446,Tanam mangga di dataran rendah\nTanam mengkudu bersama delima\nKilau dunia memang indah\nAwas membuatmu lupakan agama,Tanam mangga di dataran rendah\nTanam mengkudu bersama delima,Kilau dunia memang indah\nAwas membuatmu lupakan agama,a-b-a-b,10,11,9,12,5,4,4,4
5447,tanam mawar di ujung taman\nhampir mati dan tak berdahan\nharus seimbang ilmu dan iman\nagar kelak diberkahi tuhan,tanam mawar di ujung taman\nhampir mati dan tak berdahan,harus seimbang ilmu dan iman\nagar kelak diberkahi tuhan,a-a-a-a,9,9,10,10,5,5,5,4
5448,tanam padi di tanah rawa\ntumbuh subur tiada hama\ndemikian kumpulan pantun tua\nmoga menjadi nasehat tuk bersama,tanam padi di tanah rawa\ntumbuh subur tiada hama,demikian kumpulan pantun tua\nmoga menjadi nasehat tuk bersama,a-a-a-a,9,9,11,12,5,4,4,5
5449,tanam padi di tengah sawah\nsawah subur hasil melimpah\npagi hari ke sekolah\nsore hari ke madrasah,tanam padi di tengah sawah\nsawah subur hasil melimpah,pagi hari ke sekolah\nsore hari ke madrasah,a-a-a-a,9,9,8,8,5,4,4,4
5450,tanam padi di tengah sawah\nsawah subur selalu basah\npagi hari pergi sekolah\nsore hari ke madrasah,tanam padi di tengah sawah\nsawah subur selalu basah,pagi hari pergi sekolah\nsore hari ke madrasah,a-a-a-a,9,9,9,8,5,4,4,4
5451,tanam pagi di lahan sawah\npemandangan sungguh indah sekali\nwalaupun kita udah berpisah\nkau selalu tetap di hati,tanam pagi di lahan sawah\npemandangan sungguh indah sekali,walaupun kita udah berpisah\nkau selalu tetap di hati,a-b-a-b,9,11,10,9,5,4,4,5
5452,tanam pete di pinggir kali\npetenya lari ga tau diri\njangan miscall aja kalau berani\ntelpon gue kalau punya nyali,tanam pete di pinggir kali\npetenya lari ga tau diri,jangan miscall aja kalau berani\ntelpon gue kalau punya nyali,a-a-a-a,9,9,11,10,5,5,5,5
5453,tanam pete dipinggir kali\npetenya lari tidak tahu diri\njangan miscall saja jika berani\ntelpon saya kalau punya nyali,tanam pete dipinggir kali\npetenya lari tidak tahu diri,jangan miscall saja jika berani\ntelpon saya kalau punya nyali,a-a-a-a,9,11,11,10,4,5,5,5
5454,tanam pinang dengan rapat\nagar puyuh terhambat lalu\nuntukmu guru yang terhormat\nsemoga engkau sehat selalu,tanam pinang dengan rapat\nagar puyuh terhambat lalu,untukmu guru yang terhormat\nsemoga engkau sehat selalu,a-b-a-b,8,9,9,10,4,4,4,4
5455,tanam pula di tepi paya\nmudah pula mengail ikan\nmembesarkan kita hingga berjaya\ndengan ilmu terus diamalkan,tanam pula di tepi paya\nmudah pula mengail ikan,membesarkan kita hingga berjaya\ndengan ilmu terus diamalkan,a-b-a-b,9,9,11,10,5,4,4,4
5456,tanam satu mawar merah\nbunga melati tumbuh dua\njadi anak jangan suka marah\nsuka marah cepat tua,tanam satu mawar merah\nbunga melati tumbuh dua,jadi anak jangan suka marah\nsuka marah cepat tua,a-b-a-b,8,9,10,8,4,4,5,4
5457,Tanam sireh buatlah junjung\nTanamlah juga si buah peria\nBumi dipijak langit dijunjung\nDi mana watan mencurah setia,Tanam sireh buatlah junjung\nTanamlah juga si buah peria,Bumi dipijak langit dijunjung\nDi mana watan mencurah setia,a-b-a-b,9,11,10,11,4,5,4,5
5458,tanam ubi di halaman rumah\nbunga melati daunnya merah\njangan benci jangan marah\nkarena benci jadi masalah,tanam ubi di halaman rumah\nbunga melati daunnya merah,jangan benci jangan marah\nkarena benci jadi masalah,a-a-a-a,10,9,8,10,5,4,4,4
5459,Tanam ubi tanam tebu\nTanam pula di tepi paya\nTerima kasih kepada ibu\nMembesarkan kita hingga berjaya,Tanam ubi tanam tebu\nTanam pula di tepi paya,Terima kasih kepada ibu\nMembesarkan kita hingga berjaya,a-b-a-b,8,9,10,11,4,5,4,4
5460,tanaman di gunung amat subur\nada bayam dan juga jeruk\nkamis bukan untuk berlibur\nkarena utang sudah menumpuk,tanaman di gunung amat subur\nada bayam dan juga jeruk,kamis bukan untuk berlibur\nkarena utang sudah menumpuk,a-b-a-b,10,9,9,10,5,5,4,4
5461,tanaman di gunung biru\ndi ladang itu kita bertemu\nmari hormat kepada guru\nguru laksana jembatan ilmu,tanaman di gunung biru\ndi ladang itu kita bertemu,mari hormat kepada guru\nguru laksana jembatan ilmu,a-a-a-a,8,10,9,10,4,5,4,4
5462,tanding bola hasil seri\ntak ada kesempatan lawan menyerang\nbersihkan rumah setiap hari\npasti kuman tiada bersarang,tanding bola hasil seri\ntak ada kesempatan lawan menyerang,bersihkan rumah setiap hari\npasti kuman tiada bersarang,a-b-a-b,8,12,10,10,4,5,4,4
5463,tanduk indah kepala rusa\nsangat indah di hutan rimba\nhari libur mari bertamasya\njalanjalan ke tempat wisata,tanduk indah kepala rusa\nsangat indah di hutan rimba,hari libur mari bertamasya\njalanjalan ke tempat wisata,a-a-a-a,9,9,10,10,4,5,4,4
5464,tangan menadah kupanjatkan doa\nteruntuk engkau yang tersayang\nsemoga tuhan satukan kita\nmeski sekarang jarak terbentang,tangan menadah kupanjatkan doa\nteruntuk engkau yang tersayang,semoga tuhan satukan kita\nmeski sekarang jarak terbentang,a-b-a-b,11,9,10,10,4,4,4,4
5465,tanggal merah di hari selasa\npergi liburan ke pantai\nbelajar menulis dan membaca\ndi sekolah dasar yang dicintai,tanggal merah di hari selasa\npergi liburan ke pantai,belajar menulis dan membaca\ndi sekolah dasar yang dicintai,a-b-a-b,10,8,10,10,5,4,4,5
5466,tangguh gagah para tentara\nsebatang pipa dibongkar pemburu\nsungguh indah terasa dunia\ndiguncang gempa gelora cintamu,tangguh gagah para tentara\nsebatang pipa dibongkar pemburu,sungguh indah terasa dunia\ndiguncang gempa gelora cintamu,a-b-a-b,9,11,10,11,4,4,4,4
5467,Tangkai kina berjajar lima\nKolam kecil tempat aglonema\nWalaupun kita berbeda agama\nSaling menghormati lebih Utama,Tangkai kina berjajar lima\nKolam kecil tempat aglonema,Walaupun kita berbeda agama\nSaling menghormati lebih Utama,a-a-a-a,9,10,11,11,4,4,4,4
5468,Tangkap ikan berumpan cacing\nMenjadi tradisi zaman berzaman\nTolong menolong agenda penting\nMengapa ia sukar diamalkan,Tangkap ikan berumpan cacing\nMenjadi tradisi zaman berzaman,Tolong menolong agenda penting\nMengapa ia sukar diamalkan,a-b-a-b,9,11,10,11,4,4,4,4
5469,tangkap ikan dengan tuba\nikan lele tajam siripnya\nketika selasa pagi telah tiba\nwajahmu selalu terbayang di mata,tangkap ikan dengan tuba\nikan lele tajam siripnya,ketika selasa pagi telah tiba\nwajahmu selalu terbayang di mata,a-a-a-a,8,9,12,12,4,4,5,5
5470,Tanjung katung airnya jernih\nTempat nelayan menebar jala\nJika hati mahu bersih\nJauhi dusta dan cela,Tanjung katung airnya jernih\nTempat nelayan menebar jala,Jika hati mahu bersih\nJauhi dusta dan cela,a-b-a-b,8,10,8,8,4,4,4,4
5471,tanjung pandan tanjung pinang\nlewat dulu desa ketapang\norang beriman selalu tenang\nhidupnya bahagia terasa lapang,tanjung pandan tanjung pinang\nlewat dulu desa ketapang,orang beriman selalu tenang\nhidupnya bahagia terasa lapang,a-a-a-a,8,9,10,12,4,4,4,4
5472,tanjung pinang langitnya merah\nsungai beribu mengairi sawah\nalangkah senang belajar di rumah\ndibantu ibu dan juga ayah,tanjung pinang langitnya merah\nsungai beribu mengairi sawah,alangkah senang belajar di rumah\ndibantu ibu dan juga ayah,a-a-a-a,9,10,11,10,4,4,5,5
5473,tanjung pinang tanjung balam\nanak belanda matanya terang\njauh terkenang masa silam\nmengenang bunda yang tersayang,tanjung pinang tanjung balam\nanak belanda matanya terang,jauh terkenang masa silam\nmengenang bunda yang tersayang,a-b-a-b,8,10,9,9,4,4,4,4
5474,tanjung sauh di pulau bintan\ntempat berlabuh orang penyengat\nberpisah jauh bercerai badan\nsahabat handai tetap kuingat,tanjung sauh di pulau bintan\ntempat berlabuh orang penyengat,berpisah jauh bercerai badan\nsahabat handai tetap kuingat,a-b-a-b,9,10,10,10,5,4,4,4
5475,tanpa garam masakan tiada rasa\nkalau hambar tak nikmat dimakan\nkasih ibu sepanjang masa\nkasih ayah sepanjang jalan,tanpa garam masakan tiada rasa\nkalau hambar tak nikmat dimakan,kasih ibu sepanjang masa\nkasih ayah sepanjang jalan,a-b-a-b,12,10,9,9,5,5,4,4
5476,tante mayang istrinya jaksa\nmembeli bubur dikasih laksa\ntidak sembahyang tidak puasa\ndi dalam kubur pasti disiksa,tante mayang istrinya jaksa\nmembeli bubur dikasih laksa,tidak sembahyang tidak puasa\ndi dalam kubur pasti disiksa,a-a-a-a,9,10,10,10,4,4,4,5
5477,tari sumatra tari saman\nbelajar tekun selalu tegar\ntanam bunga membuat taman\nlingkungan asri udara segar,tari sumatra tari saman\nbelajar tekun selalu tegar,tanam bunga membuat taman\nlingkungan asri udara segar,a-b-a-b,9,10,9,10,4,4,4,4
5478,tari yapong tarian santai\ngerak indah lagi semangat\nwahai kawan janganlah lalai\nmari belajar dengan giat,tari yapong tarian santai\ngerak indah lagi semangat,wahai kawan janganlah lalai\nmari belajar dengan giat,a-b-a-b,9,9,9,9,4,4,4,4
5479,tarik pukat dari pangkalan\ngula melaka dibuat inti\nbila diikat ia berjalan\nbila dibuka ia berhenti,tarik pukat dari pangkalan\ngula melaka dibuat inti,bila diikat ia berjalan\nbila dibuka ia berhenti,a-b-a-b,9,10,10,10,4,4,4,4
5480,taruh kembali pisau belati\nkarena tajam bagaikan duri\ncinta kasih di dalam hati\nbiarlah tumbuh dan berseri,taruh kembali pisau belati\nkarena tajam bagaikan duri,cinta kasih di dalam hati\nbiarlah tumbuh dan berseri,a-a-a-a,10,10,9,9,4,4,5,4
5481,Tasik Beri belum dicemari\nMengail toman waktu senja\nTonggak dahulu kuat diberi\nMengapa bangsaku masih bermaja,Tasik Beri belum dicemari\nMengail toman waktu senja,Tonggak dahulu kuat diberi\nMengapa bangsaku masih bermaja,a-b-a-b,10,9,10,11,4,4,4,4
5482,Tata tertib harus dilaksanakan\nAgar warga tidak berantakan\nSalat Maghrib rajin ditunaikan\nJiwa hampa bisa disembuhkan,Tata tertib harus dilaksanakan\nAgar warga tidak berantakan,Salat Maghrib rajin ditunaikan\nJiwa hampa bisa disembuhkan,a-a-a-a,11,10,10,10,4,4,4,4
5483,tatap langit terlihat awan\npohon beringin besar di dahan\nsiapa memberi makan hewan\nniscaya mendapat kasih tuhan,tatap langit terlihat awan\npohon beringin besar di dahan,siapa memberi makan hewan\nniscaya mendapat kasih tuhan,a-a-a-a,9,10,10,10,4,5,4,4
5484,tebing tinggi bentuknya curam\njika lewat pakailah sepatu\nmagrib tiba menjelang malam\nsemoga kawan sehat selalu,tebing tinggi bentuknya curam\njika lewat pakailah sepatu,magrib tiba menjelang malam\nsemoga kawan sehat selalu,a-b-a-b,9,10,9,10,4,4,4,4
5485,Tebu ditanam di tepi perigi\nDisiram air agar tak mati\nIzinkan saya berlalu pergi\nJanganlah ada dendam di hati,Tebu ditanam di tepi perigi\nDisiram air agar tak mati,Izinkan saya berlalu pergi\nJanganlah ada dendam di hati,a-a-a-a,11,10,10,10,5,5,4,5
5486,Tebu manis di pinggir sawah\nDipetik orang waktu petang\nJika hidup jauh dari salah\nTimbang kata sebelum bertandang,Tebu manis di pinggir sawah\nDipetik orang waktu petang,Jika hidup jauh dari salah\nTimbang kata sebelum bertandang,a-b-a-b,9,9,10,10,5,4,5,4
5487,tegak rumah karena tiang\nrumah panggung punya kolong\nsewaktu hidup tidak sembahyang\nmasuk neraka tiada penolong,tegak rumah karena tiang\nrumah panggung punya kolong,sewaktu hidup tidak sembahyang\nmasuk neraka tiada penolong,a-b-a-b,9,8,10,11,4,4,4,4
5488,Tegak rumah kerana sendi\nRuntuh sendi rumah binasa\nTegak bangsa kerana budi\nRuntuh budi hilanglah bangsa,Tegak rumah kerana sendi\nRuntuh sendi rumah binasa,Tegak bangsa kerana budi\nRuntuh budi hilanglah bangsa,a-b-a-b,9,9,9,9,4,4,4,4
5489,Tegak tegak cocokkan parang\nPasang bendera bunyikan tabuh\nAgak agak mengatai orang\nBiar cidera tidak tumbuh,Tegak tegak cocokkan parang\nPasang bendera bunyikan tabuh,Agak agak mengatai orang\nBiar cidera tidak tumbuh,a-b-a-b,9,10,9,9,4,4,4,4
5490,teguh kuat si kayu jati\ndipakai untuk membuat kursi\natas semua yang kita lalui\nakan kujaga perkawanan ini,teguh kuat si kayu jati\ndipakai untuk membuat kursi,atas semua yang kita lalui\nakan kujaga perkawanan ini,a-a-a-a,9,10,11,11,5,4,5,4
5491,teh diminum dari gelas\nairnya tumpah kena talas\nayo lekas bersihkan kelas\nkecuali monyet yang malas,teh diminum dari gelas\nairnya tumpah kena talas,ayo lekas bersihkan kelas\nkecuali monyet yang malas,a-a-a-a,8,8,9,9,4,4,4,4
5492,tekukur turun memakan sepat\nanak kera membawa lepat\njika syukur menjadi sifat\nsegenap bahagia ananda dapat,tekukur turun memakan sepat\nanak kera membawa lepat,jika syukur menjadi sifat\nsegenap bahagia ananda dapat,a-a-a-a,10,9,9,12,4,4,4,4
5493,telah berlayar para nelayan\nmeluncur kencang ke tengah samudera\ntak perlu menuntut kesempurnaan\naku cintai kamu apa adanya,telah berlayar para nelayan\nmeluncur kencang ke tengah samudera,tak perlu menuntut kesempurnaan\naku cintai kamu apa adanya,a-b-a-b,10,12,11,11,4,5,4,5
5494,telor dadar enak rasanya\nbeli satu diberi lima\ntekun belajar di waktu muda\nsaat dewasa menjadi ulama,telor dadar enak rasanya\nbeli satu diberi lima,tekun belajar di waktu muda\nsaat dewasa menjadi ulama,a-a-a-a,9,9,10,11,4,4,5,4
5495,teman saya namanya budi\nanaknya rajin dan juga pandai\njika kamu ramah berbudi\napa buah yang tidak punya tangkai,teman saya namanya budi\nanaknya rajin dan juga pandai,jika kamu ramah berbudi\napa buah yang tidak punya tangkai,a-b-a-b,9,10,9,11,4,5,4,6
5496,teman sebangkuku namanya marwan\nsi anak tampan dari surabaya\njanganlan sombong wahai kawan\norang sombong saitan temannya,teman sebangkuku namanya marwan\nsi anak tampan dari surabaya,janganlan sombong wahai kawan\norang sombong saitan temannya,a-b-a-b,11,11,9,9,4,5,4,4
5497,temani ibu belanja ke toko\nmembeli sembako dan kemiri\nwajar aja kamu jomblo\nmandi cuman sekali sehari,temani ibu belanja ke toko\nmembeli sembako dan kemiri,wajar aja kamu jomblo\nmandi cuman sekali sehari,a-b-a-b,11,10,8,10,5,4,4,4
5498,tembok cina berukuran besar\nletaknya jauh dari mekah\nhadapi cobaan dengan sabar\nniscaya hidup bertambah berkah,tembok cina berukuran besar\nletaknya jauh dari mekah,hadapi cobaan dengan sabar\nniscaya hidup bertambah berkah,a-b-a-b,10,9,10,10,4,4,4,4
5499,tembok raksasa ada di china\nitalia punya menara pisa\nmari kita gapai citacita\nbahagia dunia masuk ke surga,tembok raksasa ada di china\nitalia punya menara pisa,mari kita gapai citacita\nbahagia dunia masuk ke surga,a-a-a-a,10,11,10,12,5,4,4,5
5500,temen dateng buat pinjam uang\nkatanya mau pinjam lima ribuan\naku yang dari dulu berjuang\nmalah dia yg ke pelaminan,temen dateng buat pinjam uang\nkatanya mau pinjam lima ribuan,aku yang dari dulu berjuang\nmalah dia yg ke pelaminan,a-b-a-b,10,12,10,10,5,5,5,5
5501,tempat duduknya sangat tinggi\nnamun ia bernasib malang\nsaat malam ia berseri\nbila siang ia menghilang,tempat duduknya sangat tinggi\nnamun ia bernasib malang,saat malam ia berseri\nbila siang ia menghilang,a-b-a-b,9,9,9,9,4,4,4,4
5502,Tenang-tenang air di laut\nSampan kolek mudik ke tanjung\nHati terkenang mulut menyebut\nRindu kini tiada penghujung,Tenang-tenang air di laut\nSampan kolek mudik ke tanjung,Hati terkenang mulut menyebut\nRindu kini tiada penghujung,a-b-a-b,9,9,10,10,4,5,4,4
5503,tenda roboh cepat di sangga\ninilah contoh pekerjaan lelaki\nsabarlah kalian berumah tangga\nagar kelak lancar rejeki,tenda roboh cepat di sangga\ninilah contoh pekerjaan lelaki,sabarlah kalian berumah tangga\nagar kelak lancar rejeki,a-b-a-b,9,12,11,9,5,4,4,4
5504,tengah gelap hari lah kelam\nkapal nelayan segera berlabuh\nkutitipkan salam di angin malam\nakan rindu sahabat yang jauh,tengah gelap hari lah kelam\nkapal nelayan segera berlabuh,kutitipkan salam di angin malam\nakan rindu sahabat yang jauh,a-b-a-b,9,11,11,10,5,4,5,5
5505,tengah hari bekerja di sawah\npara petani mandi keringat\nmeski raga kita berpisah\nhati kita kan selalu mengingat,tengah hari bekerja di sawah\npara petani mandi keringat,meski raga kita berpisah\nhati kita kan selalu mengingat,a-b-a-b,10,10,9,11,5,4,4,5
5506,tengah laut ada kapal feri\nkecil tampaknya si sampan nelayan\njangan suka kamu menuli\nnanti jadi tuli beneran,tengah laut ada kapal feri\nkecil tampaknya si sampan nelayan,jangan suka kamu menuli\nnanti jadi tuli beneran,a-b-a-b,10,11,9,9,5,5,4,4
5507,tengah malam jalanan sunyi\nsiang hari awan kelabu\nkukira bedug yang berbunyi\nternyata ibu memukul es batu,tengah malam jalanan sunyi\nsiang hari awan kelabu,kukira bedug yang berbunyi\nternyata ibu memukul es batu,a-b-a-b,9,9,9,11,4,4,4,5
5508,tengah malam mata melek\ntidak bisa tidur di kasur\nmalam minggu menjadi pendek\nkarena habis isya langsung tidur,tengah malam mata melek\ntidak bisa tidur di kasur,malam minggu menjadi pendek\nkarena habis isya langsung tidur,a-b-a-b,8,9,9,11,4,5,4,5
5509,Tengah malam mendapat berita\nBerita duka dari Australia\nBiarlah badan terlihat nista\nAsalkan akhlak selalu mulia,Tengah malam mendapat berita\nBerita duka dari Australia,Biarlah badan terlihat nista\nAsalkan akhlak selalu mulia,a-a-a-a,10,11,10,11,4,4,4,4
5510,tengah malam sangatlah kelam\njangan lupa nyalakan lilinnya\ntak perlu bersedih terlalu dalam\nini langkah awal kesuksesan kita,tengah malam sangatlah kelam\njangan lupa nyalakan lilinnya,tak perlu bersedih terlalu dalam\nini langkah awal kesuksesan kita,a-b-a-b,9,10,11,12,4,4,5,5
5511,tengah malam terasa lapar\nambil nasi makan merana\nadinda sayang gimana kabar\nbilakah pulang kita bersua,tengah malam terasa lapar\nambil nasi makan merana,adinda sayang gimana kabar\nbilakah pulang kita bersua,a-b-a-b,9,9,10,10,4,4,4,4
5512,tengkawang berjalan di hutan rimba\nbermain gasing dengan si angsa\nmelayang rasa di dalam jiwa\nmelihat elang bermain mata,tengkawang berjalan di hutan rimba\nbermain gasing dengan si angsa,melayang rasa di dalam jiwa\nmelihat elang bermain mata,a-a-a-a,11,10,10,10,5,5,5,4
5513,tepi pantai ada pohon bakau\nsisik menikam tajam menghunus\naku disini engkau dirantau\nberbagi cerita tak pernah putus,tepi pantai ada pohon bakau\nsisik menikam tajam menghunus,aku disini engkau dirantau\nberbagi cerita tak pernah putus,a-b-a-b,10,10,10,11,5,4,4,5
5514,tepi pantai bermain pasir\nkota jepara kota ukir\nsudah lama diriku naksir\nnamun dia kelamaan mikir,tepi pantai bermain pasir\nkota jepara kota ukir,sudah lama diriku naksir\nnamun dia kelamaan mikir,a-a-a-a,9,9,9,10,4,4,4,4
5515,Tepi Pantai duduk bersandar\nMemandang ombak tak kunjung reda\nNgaku tenang tapi suka gusar\nLihat hal kecil langsung sirna,Tepi Pantai duduk bersandar\nMemandang ombak tak kunjung reda,Ngaku tenang tapi suka gusar\nLihat hal kecil langsung sirna,a-b-a-b,9,10,10,9,4,5,5,5
