id;text_pantun;kategori AI;Kategori Pakar
3827;makan roti si roti kacang\nbeli di warung pak bayan\nuntukmu orang yang aku sayang\nselamat malam aku sampaikan;Pantun Kasih Sayang;Pantun Kasih Sayang
3832;makan sate juga mie ramen\npedasnya membuat tak tahan\ncinta adalah sebuah komitmen\nyang diikat tali pernikahan;Pantun Kasih Sayang;Pantun Kasih Sayang
3837;makan tahu bareng si bolot\ntahu sumedang enak sekali\naku tahu bapakmu pilot\ntiap hari kamu melayang dihati;Pantun Kasih Sayang;Pantun Kasih Sayang
3852;malam hari makan kue lapis\nkue dibotong teririsiris\nberbukalah dengan yang manismanis\nuntuk kamu yang sudah manis;Pantun Kasih Sayang;Pantun Kasih Sayang
3855;malam hari muncul rembulan\nterlihat melintas ke arah barat\nkau mungkin punya banyak teman\ntapi tak tentu punya banyak sahabat;Pantun Kasih Sayang;Pantun Kasih Sayang
3857;malam ini jalanan sepi\nsedari tadi hujan mengguyur\nketemu kamu dalam mimpi\nadalah doaku sebelum tidur;Pantun Kasih Sayang;Pantun Kasih Sayang
3863;malam tahun baru gini\nbanyak terlihat kembang api\nkalau lagi gabut gini\npengennya ketemu kamu dalam mimpi;Pantun Kasih Sayang;Pantun Kasih Sayang
3865;malam tiba nyalakan lilin\nmakan bersama sambal udang\nmohon maaf lahir dan batin\nuntukmu wanita yang aku sayang;Pantun Kasih Sayang;Pantun Kasih Sayang
3871;maling merusak teralis\ndi jendela rumah tantemu\nbila pilihannya kamu dan artis\npasti aku tetap memilih kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3873;maluku penghasil pala\ntanah sumba banyak kuda\nlihat kamu pusing kepala\ntidak bertemu sakit di dada;Pantun Kasih Sayang;Pantun Kasih Sayang
3901;Manis tebu ratu terpirkat\nDiminum kerana panasnya hawa\nKasih keluarga tidak bersyarat\nKe liang lahad abadi ku bawa;Pantun Kasih Sayang;Pantun Kasih Sayang
3908;mari menyebrang selat malaka\nberada di ujung pulau sumatera\nputus cinta membuat luka\nputus rem bisa celaka;Pantun Kasih Sayang;Pantun Kasih Sayang
3930;masuk debu perih mata\npergi ke desa naik kereta\nmenatap kamu makin cinta\napakah impian kan jadi nyata;Pantun Kasih Sayang;Pantun Kasih Sayang
3935;mata belo bulunya lentik\nbercahaya bagaikan lampu\nwalaupun kamu wajahnya cantik\nuntuk apa jika tidak dapat nyapu;Pantun Kasih Sayang;Pantun Kasih Sayang
3936;mata bukan sembarang mata\nmata batin firasat diri\ncinta bukan sembarang cinta\ncinta sesuai tuntunan illahi;Pantun Kasih Sayang;Pantun Kasih Sayang
3937;mata bukan sembarang mata\nmata biru bulunya lentik\ncinta bukan sembarang cinta\ncinta untuk perawan cantik;Pantun Kasih Sayang;Pantun Kasih Sayang
3939;mata perih kena debu\nhati bersedih menahan rindu\nbadan sakit minum jamu\nsini cubit hidung kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3950;mawar berduri jatuh di papan\ndipetik oleh para dayang\nkututup hari dengan ucapan\nselamat malam kekasihku sayang;Pantun Kasih Sayang;Pantun Kasih Sayang
3951;mawar merah mekar ditaman\nsemerbak mewangi aromanya\njanji setia seorang teman\nmenjadi obat pelipur lara;Pantun Kasih Sayang;Pantun Kasih Sayang
3961;Mekar harum bunga kemboja\nMenjadi hiasan taman larangan\nSayang menyayang peribadi mulia\nMengapa sukar dipertahan;Pantun Kasih Sayang;Pantun Kasih Sayang
3982;melihat nenek minum jamu\ndi samping adik sedang bermain\nbelahan jiwaku adalah kamu\ntidak pernah ada yang lain;Pantun Kasih Sayang;Pantun Kasih Sayang
3997;memasak air di atas tungku\nkarena lalai bejana terbalik\nkau datang menerangi hatiku\nkarena aku lupa bayar listrik;Pantun Kasih Sayang;Pantun Hiburan
4000;memasak kue dengan bibi\nkue masak menjadi tori\nhanya untukmu cinta ini\ntetap untukmu hingga nanti;Pantun Kasih Sayang;Pantun Kasih Sayang
4004;membaca buku di meja makan\nsetelah dibaca terasa sulit\njika cinta tak diungkapkan\nbersiaplah menerima rasa sakit;Pantun Kasih Sayang;Pantun Kasih Sayang
4009;membawa kakak pergi ke pasar\nmembeli celana dan alas kasur\nkamu memang orang yang pintar\nketika yang lain sedang tidur;Pantun Kasih Sayang;Pantun Kasih Sayang
4023;membuat burger pakai acar\ndipersembahkan untuk tamu\nketika kamu punya pacar\njangan pernah lupakan sahabatmu;Pantun Kasih Sayang;Pantun Kasih Sayang
4026;membuat roti dengan adonan\ncetak adonan dengan dikepal\nparas cantik dan menawan\ntapi sayang pancasila tak hapal;Pantun Kasih Sayang;Pantun Kasih Sayang
4031;memperbaiki motor maticmu\nkata dia merasa tertantang\nselama belum ngeliat kamu\nhati ini takkan bisa tenang;Pantun Kasih Sayang;Pantun Kasih Sayang
4032;memperingati hari buku\nrencana mau membelinya\nandai kau tau rasa cintaku\nmungkin kau tak memilihnya;Pantun Kasih Sayang;Pantun Kasih Sayang
4045;menara miring menara pisa\nberlibur ke negeri manca\njika terus terusan berpesta ria\nkelak kamu akan celaka;Pantun Kasih Sayang;Pantun Kasih Sayang
4048;menatap langit melihat awan\nditemani anak bernama tia\nyang terakhir untukmu kawan\npilihlah teman yang betul setia;Pantun Kasih Sayang;Pantun Kasih Sayang
4050;mencari bunga di tengah taman\nterlihat mawar ku ambil saja\nwahai kanda yang gagah dan tampan\nku siap dilamar kapan pun saja;Pantun Kasih Sayang;Pantun Kasih Sayang
4066;menendang bola mengenai mistar\npenonton protes yang tidak perlu\njika kau merasa paling pintar\nkucing apa yang tidak berbulu;Pantun Kasih Sayang;Pantun Kasih Sayang
4073;mengasah kapak di atas batu\nuntuk segera menebang kayu\nkupinta maaf dari hatiku\nuntukmu wahai kekasih hatiku;Pantun Kasih Sayang;Pantun Kasih Sayang
4084;mengolah jamu pake belati\ndicampur kentang dari lahanku\ncobalah kamu mengerti\nsedikit tentang perasaanku;Pantun Kasih Sayang;Pantun Kasih Sayang
4086;menikahkan teman ke penghulu\ncalon istrinya cantik jelita\nkukenalkan kamu pada temanku\nsekarang kalian malah main mata;Pantun Kasih Sayang;Pantun Kasih Sayang
4089;menjahit baju dengan benang\ndipakai untuk pergi kondangan\ncinta di hati takkan hilang\nuntuk kawankawan seperjuangan;Pantun Kasih Sayang;Pantun Kasih Sayang
4090;menjahit kain di tengah malam\nlampunya terang berikan cahaya\ndalam kamar yang temaram\nanganku terbang merindu adinda;Pantun Kasih Sayang;Pantun Kasih Sayang
4100;Mentari condong di barat sana\nbayang pohon memanjang perlahan\ncinta tumbuh tanpa banyak kata\nnamun terasa dalam dan aman;Pantun Kasih Sayang;Pantun Kasih Sayang
4116;mentari pagi cuaca cerah\nbudi siapsiap berangkat keja\nsemoga selasa menjadi indah\nbegitu pula hubungan cinta kita;Pantun Kasih Sayang;Pantun Kasih Sayang
4122;Mentari pagi memecah kabut\nbukit hijau tersenyum cerah\ncintaku padamu takkan surut\nmeski badai dating menerjah;Pantun Kasih Sayang;Pantun Kasih Sayang
4129;Mentari pagi menyentuh tanah\nburung kecil terbang bersahut\nhatiku tumbuh oleh cinta indah\nyang hadir tanpa pernah menuntut;Pantun Kasih Sayang;Pantun Kasih Sayang
4130;Mentari pagi menyimbah desa\nKabut hilang di kaki bukit\nJika cinta jadi bahasa\nMengapa diam sering menghimpit;Pantun Kasih Sayang;Pantun Kasih Sayang
4134;Mentari pagi menyimbah desa\nKabut tipis beransur hilang\nKasih bersemi sejak mula\nTak pernah layu tak pernah hilang;Pantun Kasih Sayang;Pantun Kasih Sayang
4147;Mentari senja memerah saga\nBayang panjang di tepi desa\nJika cinta bukan sandiwara\nMengapa ragu masih bersisa;Pantun Kasih Sayang;Pantun Kasih Sayang
4148;Mentari senja memerah ufuk\nBayang panjang di hujung titi\nJika cinta tidak terkutuk\nMengapa engkau pergi sendiri;Pantun Kasih Sayang;Pantun Kasih Sayang
4149;Mentari senja menutup cerita\nHari berlalu penuh makna\nJika hidup dijalani dengan cinta\nLelah pun terasa bermakna;Pantun Kasih Sayang;Pantun Kasih Sayang
4154;Mentari siang kini bersinar\nbayang hilang ditelan terang\ncintaku padamu membuatku sabar\nmenjalani hidup tanpa bimbang;Pantun Kasih Sayang;Pantun Kasih Sayang
4158;Mentari sore memeluk senja\nlangit merah meredam Waktu\ncintaku tak meminta apa - apa\ncukup kau ada disitu;Pantun Kasih Sayang;Pantun Kasih Sayang
4172;menuju padang hendak berburu\nkukira kijang nyatanya rusa\nmeski kita jarang bertemu\nrindu dan sayang selalu membara;Pantun Kasih Sayang;Pantun Kasih Sayang
4188;Meranti tua tegak berdiri\nAkar mencengkam tanah pusaka\nJika setia terpateri diri\nTeguhlah bangsa tak goyah ditimpa;Pantun Kasih Sayang;Pantun Kasih Sayang
4192;mereka janjian keluar\nkabarnya pada hari rabu\nmending valentine tanpa pacar\ndaripada hariibu tanpa ibu;Pantun Kasih Sayang;Pantun Kasih Sayang
4203;Minum air dari labu\nBoleh dibawa bila berjalan\nBimbingan awal dari ibu\nSerta kasih yang berkekalan;Pantun Kasih Sayang;Pantun Kasih Sayang
4209;minum dawet dengan selasih\nminumnya dengan tangan kanan\nakhir cerita sepasang kekasih\nhingga menuju ke pelaminan;Pantun Kasih Sayang;Pantun Kasih Sayang
4212;minum jamu daun nangka\npohon randu berbuah randu\nlihat parasmu langsung suka\naku rindu sangatlah rindu;Pantun Kasih Sayang;Pantun Kasih Sayang
4218;minum kopi beli di kedai\nhangat hangat gorengan ikan\njika kamu mengaku pandai\nbuah apa tak bisa dimakan;Pantun Kasih Sayang;Pantun Kasih Sayang
4221;minum kopi sambil baca koran\nsetelah itu langsung sarapan\nibu rasa lelah mampu kau tahan\ndemi anakmu engkau rela berkorban;Pantun Kasih Sayang;Pantun Kasih Sayang
4224;minum kopi sambil baca koran\ntanggal merah di hari sabtu\ncantik dan baik jadi dambaan\ndan itu ada pada dirimu;Pantun Kasih Sayang;Pantun Kasih Sayang
4225;minum sekoteng hangat rasanya\nminum segelas ada yang minta\nlakilaki ganteng siapa yang punya\nbolehkah aku jatuh cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
4230;minum teh sambil baca koran\nkoran dibaca setelah sarapan\ndemi bangsa ini engkau berkorban\ntanpa mengharap suatu balasan;Pantun Kasih Sayang;Pantun Kasih Sayang
4235;mobil sudah gantikan kuda\nkuda itu zaman belanda\nkalau kamu pilih janda\nitu karena kamu yang tergoda;Pantun Kasih Sayang;Pantun Kasih Sayang
4236;mobilnya belum dikembalikan\nkatanya masih ada di surabaya\nsayang jangan telat makan\nsalam rindu banget dariku ya;Pantun Kasih Sayang;Pantun Kasih Sayang
4246;muat kelapa dari banjar\ndarilah banjar menuju kelantan\nbuat apa memiliki pacar\nbila pacar selalu cemburuan;Pantun Kasih Sayang;Pantun Kasih Sayang
4248;mulanya duka kini menjadi lara\nteman tiada hanyalah sendu\nbila rindu mulai membara\nitulah tanda cinta berpadu;Pantun Kasih Sayang;Pantun Kasih Sayang
4249;muncul langit berwarna biru\nsetelah hujan di hari sabtu\nsungguh berat rasanya rindu\nwaktu sehari terasa seminggu;Pantun Kasih Sayang;Pantun Kasih Sayang
4252;musim dingin musim berburu\naustralia negeri kangguru\nterima kasih bapak dan ibu guru\nkuucapkan selamat hari guru;Pantun Kasih Sayang;Pantun Kasih Sayang
4261;naik biduk ke pulau bahari\nsampai di tengah pendayung jatuh\nkuhadapi takdir cintaku ini\nharus terpisahkan jarak nan jauh;Pantun Kasih Sayang;Pantun Kasih Sayang
4264;naik delman ditarik kuda\nmelewati desa dan rawarawa\nharta tak dibawa saat kau tiada\namal sholeh yang akan kau bawa;Pantun Kasih Sayang;Pantun Kasih Sayang
4265;naik delman lihat ke belakang\nbanyak mobil di jalanan\nanak muda jaman sekarang\ncuma cinta saja yang dipikirkan;Pantun Kasih Sayang;Pantun Kasih Sayang
4266;naik dokar di waktu malam\nbekal tape campuran kolak\npunya pacar sukanya ayam\naku belikan hape tetap menolak;Pantun Kasih Sayang;Pantun Kasih Sayang
4267;naik ke atap memakai lamborghini\nlamborghini bekas pakai pita\ncobalah tatap mata aku ini\nakan engkau bisa satu berkas cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
4268;naik ke atap pakai bikini\nbikini bekas pakai pita\ncoba tatap mataku ini\nkau kau dapati seberkas cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
4278;naik pedati pergi ke desa\nhutan bakau banyak udangnya\nbesarkan hati lapangkan jiwa\ntentu engkau miliki kharisma;Pantun Kasih Sayang;Pantun Kasih Sayang
4285;naik sepeda motor menuju toko\nmembeli cabe dan juga merica\naku sudah bosa menjomblo\nsaatnya untuk mencari cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
4295;nasi liwet campur selasih\ndicampur pula dengan daun pandan\nakhir cerita sepasang kekasih\nhingga menuju ke pelaminan;Pantun Kasih Sayang;Pantun Kasih Sayang
4301;Negeri Terengganu kaya raya\nPedagang datang ingin berniaga\nSemai kasih hidup berkeluarga\nDatang hidup diberkati agama;Pantun Kasih Sayang;Pantun Kasih Sayang
4305;nembak manggis langsung kena\nmanggis terkapar di atas tikar\nkamu manis siapa yang punya\nhati menggelepar cinta bergetar;Pantun Kasih Sayang;Pantun Kasih Sayang
4317;Nyaman sungguh alam buana\nPawana bertiup di pagi hari\nGagah setia pertahan negara\nApa erti berani berani;Pantun Kasih Sayang;Pantun Kasih Sayang
4329;Ombak berderu di tanjung lama\nBuihnya putih menyentuh pasir\nJika kasih bukan sekadar nama\nMengapa janji mudah tersisir;Pantun Kasih Sayang;Pantun Kasih Sayang
4332;ombak berkejar menuju karang\nbuih putih pecah perlahan\ncintaku dating tanpa menyerang\nnamun tinggal lama di perasaan;Pantun Kasih Sayang;Pantun Kasih Sayang
4333;Ombak berlagu di pesisir lama\nBuih memutih menyentuh karang\nJika kasih setulus rasa\nMengapa engkau sering menghilang;Pantun Kasih Sayang;Pantun Kasih Sayang
4334;Ombak berlagu di pesisir sunyi\nMencium pasir tanpa bicara\nJika kasih setulus hati\nTak lekang waktu tak lapuk usia;Pantun Kasih Sayang;Pantun Kasih Sayang
4335;Ombak berlari di pasir putih\nPerahu kecil terikat sauh\nJika kasih tak pernah beralih\nMengapa jarak terasa jauh;Pantun Kasih Sayang;Pantun Kasih Sayang
4336;ombak berlari ke tepi karang\nlalu mundur dengan sabar\ncintaku dating tanpa menyerang\nnamun menetap dengan benar;Pantun Kasih Sayang;Pantun Kasih Sayang
4337;Ombak kecil memeluk karang\nPerahu sunyi terikat sauh\nJika cinta takkan berkurang\nMengapa jarak terasa jauh;Pantun Kasih Sayang;Pantun Kasih Sayang
4339;Ombak kecil memukul pantai\nPasir halus berkilau terang\nJika setia jadi pakai\nMengapa janji mudah terbuang;Pantun Kasih Sayang;Pantun Kasih Sayang
4340;Ombak kecil menyapa karang\nBuihnya putih menyentuh pasir\nJika cinta tidak terhalang\nMengapa janji sering tersisir;Pantun Kasih Sayang;Pantun Kasih Sayang
4341;ombak kecil menyapa pantai\nangin lembut membawa garam\ncintaku padamu tak pernah usai\nseperti laut memeluk alam;Pantun Kasih Sayang;Pantun Kasih Sayang
4343;ombak kecil menyapu pasir\njejak lama hilang perlahan\ncintaku padamu tetap mengalir\nmeski masa terus berjalan;Pantun Kasih Sayang;Pantun Kasih Sayang
4346;ombak lembut mencium pantai\npasir putih terlukis senja\nrindu ini tak pernah usai\nseperti laut mencinta Samudra;Pantun Kasih Sayang;Pantun Kasih Sayang
4347;ombak lembut menyapu pasir\njejak lama perlahan lenyap\ncintaku paddamu tetap menalir\ntak surut meski Waktu melesap;Pantun Kasih Sayang;Pantun Kasih Sayang
4348;Ombak menghempas pasir putih\nBuih berderai di hujung tanjung\nJika kasih tak pernah beralih\nMengapa janji tidak dijunjung;Pantun Kasih Sayang;Pantun Kasih Sayang
4351;orang aceh sedang sembahyang\nhari jumat tengah hari\npergilah kasih pergilah sayang\npandaipandai menjaga diri;Pantun Kasih Sayang;Pantun Kasih Sayang
4388;padi merekah di tengah ladang\nbangunan megah di buat tukang\ncantik paras sedap dipandang\ningin hati menyapa sayang;Pantun Kasih Sayang;Pantun Kasih Sayang
4437;Pagi cerah memetik melati\nHarum wangi semerbak sekali\nKatanya setia sepenuh hati\nChat dibalas tiga hari;Pantun Kasih Sayang;Pantun Kasih Sayang
4590;pagi pagi makan pepaya\nminumnya es kelapa muda\nwalau kau sudah ada yang punya\ntapi diriku tetap cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
4611;pagipagi minumnya jamu\ndi depan rumah ada bakul tahu\nsedikit malu kukatakan padamu\nsungguh aku cinta kepadamu;Pantun Kasih Sayang;Pantun Kasih Sayang
4615;pahit lidah kena empedu\nhilang manisnya buah jambu\njarak jauh membangkitkan rindu\nkapankah kita bisa bertemu;Pantun Kasih Sayang;Pantun Kasih Sayang
4618;Pak Bagas liburan ke Bali\nMenonton bule sedang menari-nari\nPantas saja kamu bau sekali\nLupa mandi sampai tujuh hari;Pantun Kasih Sayang;Pantun Kasih Sayang
4623;pak imron menggali sumur\nsumur sempit siku terbentur\nhari minggu waktunya libur\nnamun cintaku tetaplah subur;Pantun Kasih Sayang;Pantun Kasih Sayang
4630;pak tani ke ladang membawa karung\ndibawanya dengan jemari\nwajah kamu jarang murung\nkayak belum makan tiga hari;Pantun Kasih Sayang;Pantun Kasih Sayang
4634;pak teguh pergi ke bali\nmelihat bule sedang menari\naduh pantas kau bau sekali\nkau belum mandi enam hari;Pantun Kasih Sayang;Pantun Kasih Sayang
4653;panaspanas minum air kelapa\nair kelapa pelepas rasa haus\nselagi dirimu masih muda\nbelajarlah dengan serius;Pantun Kasih Sayang;Pantun Kasih Sayang
4659;pantai air manis di kota padang\nkebumen ada pantai menganti\nengkau pergi ke medan perang\ndengan berani tak takut mati;Pantun Kasih Sayang;Pantun Kasih Sayang
4660;Pantai Cendering pasirnya putih\nAnak dagang berulang mandi\nApa disesal orang tak kasih\nSudah suratan diri sendiri;Pantun Kasih Sayang;Pantun Kasih Sayang
4661;pantai sepi dipagi hari\njejak kaki hilang ditelan\ncintaku padamu tetap berdiri\nmeski Jarak tak terucapkan;Pantun Kasih Sayang;Pantun Kasih Sayang
4662;pantai sepi menjelang pagi\njejak kaki cepat terhapus\ncintaku padamu tetap abadi\ntak mudah pudar atau tergerus;Pantun Kasih Sayang;Pantun Kasih Sayang
4668;para bandar judi dadu\nkemarin pada mengeluh\naku lagi di landa rindu\ndatanglah biar rinduku sembuh;Pantun Kasih Sayang;Pantun Kasih Sayang
4670;para pegulat badannya kekar\nbadan atletis sedap dipandang\nada cinta yang selalu mekar\ndi hari rabu untukmu seorang;Pantun Kasih Sayang;Pantun Kasih Sayang
4677;para petugas kereta api\nmenyemprot seluruh badanmu\npengen ketemu kamu dalam mimpi\naku kangen jahatin bibir kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
4684;pasar banjar ada di kota\npergi belanja bawa uang saku\nbila kamu dikejar cinta\nsembunyi saja dalam hatiku;Pantun Kasih Sayang;Pantun Kasih Sayang
4689;pasar sawang beli lawang\nsalak pondoh sepat rasanya\nsabar sayang abang kan pulang\nada jodoh tidak akan ke mana;Pantun Kasih Sayang;Pantun Kasih Sayang
4691;Pasir putih di pinggir kali\nPekan menyabung ayam berlaga\nKasih tak boleh dijual beli\nBukannya benda buat berniaga;Pantun Kasih Sayang;Pantun Kasih Sayang
4709;Pelangi indah selepas hujan\nTujuh warna memikat mata\nJika kasih bukan khayalan\nMengapa resah terus terasa;Pantun Kasih Sayang;Pantun Kasih Sayang
4710;Pelangi indah selepas hujan\nTujuh warna menghias cakrawala\nJika kasih kita berpanjangan\nTakkan luntur walau berpisah masa;Pantun Kasih Sayang;Pantun Kasih Sayang
4711;Pelangi indah selepas hujan\nWarna lembut menghias cakrawala\nJika cinta tiada sempadan\nMengapa ragu masih menjelma;Pantun Kasih Sayang;Pantun Kasih Sayang
4720;penat sungguh ke ladang anggur\nladang terletak di seberang titi\nayah menasihat ibu menegur\nitulah tanda kasih sejati;Pantun Kasih Sayang;Pantun Kasih Sayang
4724;penerima tamu pada berdasi\nsalami tamu sambil menunduk\npesta nikah tak perlu campursari\nagar hadirin tak pada mabuk;Pantun Kasih Sayang;Pantun Kasih Sayang
4731;penjahit benang di dalam peti\nibu tuti menjahit kebaya\nsaya pamit untuk undur diri\nterima kasih atas perhatiannya;Pantun Kasih Sayang;Pantun Kasih Sayang
4736;penyu yang baru di lepas\ndatanya ada di buku adikmu\nselama aku masih bernapas\naku akan selalu mencintaimu;Pantun Kasih Sayang;Pantun Kasih Sayang
4738;perahu berlayar ke tempat tambat\nterdengar suara jam dua belas\nbiar cepat ataupun lambat\njika jodoh pasti akan dibalas;Pantun Kasih Sayang;Pantun Kasih Sayang
