no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source
84,4791,Pantun perpisahan dan perantauan,"pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan
semakin jauh ke rantau orang
hanya keluarga yang aku rindukan","pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan","semakin jauh ke rantau orang
hanya keluarga yang aku rindukan",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Semakin jauh dari tanah kelahiran
Hanya keluarga kecil yang dirindu",2,2,0,0.852344,0.571429,13,12,10,12,1,1,sample300_manual
84,4791,Pantun perpisahan dan perantauan,"pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan
semakin jauh ke rantau orang
hanya keluarga yang aku rindukan","pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan","semakin jauh ke rantau orang
hanya keluarga yang aku rindukan",DeepSeek-R1,few_shot,Hasil Few-shot,"Pantai berpasir panjang menggantung
Semakin jauh rindu memuncak di dada",2,2,0,0.852344,0.285714,10,13,10,12,1,1,auto_clr_leakage
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung merpati terbang seberang
Daun pandan harum diingat",2,2,0,1.000000,0.000000,10,9,10,10,0,,manual_pending
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Chat-GPT,few_shot,Hasil Few-shot,"Perahu layar berlayar perlahan
Buah mengkudu gugur lebat",2,2,1,1.000000,0.000000,11,9,10,10,0,,manual_pending
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Gemini,zero_shot,Hasil Zero-shot,"Hendak berlayar ke Pulau Medan,
Membawa bekal pakaian hangat.",2,2,1,1.000000,0.000000,10,10,10,10,0,,manual_pending
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Gemini,few_shot,Hasil Few-shot,"Berlayar sampan di tengah lautan
Menangkap ikan memakai pukat",2,2,1,1.000000,0.000000,10,10,10,10,0,,manual_pending
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Claude,zero_shot,Hasil Zero-shot,"Anak ayam turun ke halaman,
Pergi ke pekan membeli obat",2,2,1,1.000000,0.000000,10,10,10,10,0,,manual_pending
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Claude,few_shot,Hasil Few-shot,"Pohon beringin rimbun di jalan
Pergi ke kebun membawa sebuah alat",2,2,1,0.852344,0.000000,10,13,10,10,1,,manual_pending
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"berpisah jauh bercerai badan
sahabat handai tetap kuingat",2,2,1,1.000000,1.000000,10,10,10,10,0,1,auto_clr_leakage
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Langit cerah dan hujan lebat
Sahabat handai tetap kuingat",2,2,0,1.000000,0.500000,9,10,10,10,0,1,auto_clr_leakage
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Sailor2,zero_shot,Hasil Zero-shot,"Berpisah jauh cerai badan,
Sahabat handai tetap diingatan.",2,2,0,1.000000,0.750000,9,11,10,10,0,1,auto_clr_leakage
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",Sailor2,few_shot,Hasil Few-shot,"Jarak memisah hati tak berjarak,
Sahabat handai selalu terukir di kenangan.",2,2,0,0.674969,0.250000,11,15,10,10,3,1,auto_clr_leakage
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Bersahabat sejati meski pergi jauh
Kesahabatanmu akan selalu kuingat",2,2,0,0.674969,0.250000,13,14,10,10,3,1,auto_clr_leakage
85,6374,Pantun perpisahan dan perantauan,"tanjung sauh di pulau bintan
tempat berlabuh orang penyengat
berpisah jauh bercerai badan
sahabat handai tetap kuingat","tanjung sauh di pulau bintan
tempat berlabuh orang penyengat","berpisah jauh bercerai badan
sahabat handai tetap kuingat",DeepSeek-R1,few_shot,Hasil Few-shot,"Sahabat baik seperti bukit yang kokoh
Cerai badan takkan abai keingatan",2,2,0,0.852344,0.250000,13,12,10,10,1,1,sample300_manual
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Chat-GPT,zero_shot,Hasil Zero-shot,"Bunga melati tampak cantik
Kelapa muda isinya ompong",2,2,1,1.000000,0.333333,9,10,9,9,0,1,auto_clr_leakage
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Chat-GPT,few_shot,Hasil Few-shot,"Bunga melati tampak cantik
Burung pipit hinggap di empong",2,2,1,1.000000,0.166667,9,9,9,9,0,1,auto_clr_leakage
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Gemini,zero_shot,Hasil Zero-shot,"Burung pipit mematuk itik,
Hinggap sebentar di atas tempurung.",2,2,0,1.000000,0.000000,9,11,9,9,0,,manual_pending
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Gemini,few_shot,Hasil Few-shot,"Pohon bambu di tepi tasik
Membeli buah di dalam lorong",2,2,1,1.000000,0.000000,9,10,9,9,0,4,sample300_manual
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Claude,zero_shot,Hasil Zero-shot,"Beli baju warnanya menarik,
Pergi ke pasar naik andong",2,2,1,1.000000,0.000000,10,9,9,9,0,,manual_pending
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Claude,few_shot,Hasil Few-shot,"Kain batik bermotif unik
Baju lama digigit tikus jadi bolong",2,2,1,0.852344,0.000000,9,13,9,9,1,5,sample300_manual
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"temanku ini memang cantik
sayang dia giginya ompong",2,2,1,1.000000,1.000000,9,9,9,9,0,1,auto_clr_leakage
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Kambing di ladang bermain gembira
Sayang dia giginya ompong",2,2,0,1.000000,0.500000,11,9,9,9,0,1,auto_clr_leakage
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Sailor2,zero_shot,Hasil Zero-shot,"Teman cantik giginya ompong,
Tetap menawan, senyuman tak berubah.",2,2,0,1.000000,0.500000,9,12,9,9,0,1,auto_clr_leakage
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",Sailor2,few_shot,Hasil Few-shot,"Rupa cantik tersenyum menawan,
Namun sayang ompong giginya tiada.",2,2,0,1.000000,0.666667,10,12,9,9,0,1,auto_clr_leakage
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Dia memang cantik dengan rambut pirang
Tapi gigi depannya yang membuatnya aneh",2,2,0,0.748293,0.333333,12,14,9,9,2,1,sample300_manual
86,1326,Pantun jenaka,"bunga di taman jangan dipetik
tempat bergantung si kepompong
temanku ini memang cantik
sayang dia giginya ompong","bunga di taman jangan dipetik
tempat bergantung si kepompong","temanku ini memang cantik
sayang dia giginya ompong",DeepSeek-R1,few_shot,Hasil Few-shot,"Matahari pagi bersinar terang
Teman yang cantik masih diingat meski jauh",2,2,0,0.748293,0.166667,11,14,9,9,2,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Chat-GPT,zero_shot,Hasil Zero-shot,"Pagi hari cuaca ceria
Anak kecil bermain kelereng",2,2,1,1.000000,0.142857,10,10,9,10,0,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Chat-GPT,few_shot,Hasil Few-shot,"Pagi cerah membawa ceria
Burung gereja terbang dilereng",2,2,1,1.000000,0.000000,10,10,9,10,0,3,sample300_manual
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Gemini,zero_shot,Hasil Zero-shot,"Kain tenun indah berwibawa,
Burung terbang di atas genteng.",2,2,1,1.000000,0.000000,10,9,9,10,0,,manual_pending
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Gemini,few_shot,Hasil Few-shot,"Berlayar sampan ke pulau Jawa
Terbang tinggi si burung ketiteng",2,2,1,1.000000,0.000000,10,10,9,10,0,4,sample300_manual
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Claude,zero_shot,Hasil Zero-shot,"Pergi ke hutan mencari rusa,
Singgah sebentar hari pun petang",2,2,0,1.000000,0.000000,10,10,9,10,0,,manual_pending
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Claude,few_shot,Hasil Few-shot,"Pak tua duduk santai di beranda
Anak-anak berlarian riang di ladang",2,2,0,0.852344,0.000000,11,13,9,10,1,,manual_pending
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"nenek murung jadi tertawa
melihat kakek main kelereng",2,2,1,1.000000,1.000000,9,10,9,10,0,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Tanaman pohon rindu dan damai
Melihat kakek main kelereng",2,2,0,1.000000,0.571429,10,10,9,10,0,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Sailor2,zero_shot,Hasil Zero-shot,"Nenek murung jadi tertawa,
Kakek main kelereng, dunia jadi ceria.",2,2,0,0.674969,0.857143,9,15,9,10,3,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",Sailor2,few_shot,Hasil Few-shot,"Nenek murung tiba-tiba tertawa,
Melihat kakek asyik bermain kelereng.",2,2,1,0.852344,0.857143,11,13,9,10,1,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Nenekku yang tua pun tertawa
Saat kakek memainkan kelereng dengan semangat",2,2,0,0.674969,0.428571,10,15,9,10,3,1,auto_clr_leakage
87,1718,Pantun jenaka,"burung pipit turun ke rawa
kakinya gerah kena belerang
nenek murung jadi tertawa
melihat kakek main kelerang","burung pipit turun ke rawa
kakinya gerah kena belerang","nenek murung jadi tertawa
melihat kakek main kelereng",DeepSeek-R1,few_shot,Hasil Few-shot,"Kakek sibuk menggaruk tanah
Nenek tertawa mendengar mainan kelereng",2,2,0,0.852344,0.571429,9,13,9,10,1,1,sample300_manual
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Chat-GPT,zero_shot,Hasil Zero-shot,"Mentari pagi mulai redup
Daun keladi jatuh ke kolam",2,2,0,1.000000,0.000000,9,10,12,9,0,2,sample300_manual
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Chat-GPT,few_shot,Hasil Few-shot,"Burung pipit terbang diam
Daun kering jatuh menguning",2,2,0,1.000000,0.142857,8,9,12,9,0,1,sample300_manual
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Gemini,zero_shot,Hasil Zero-shot,"Buah mangga jatuh di kolam,
Mengalir air di tempat sunyi.",2,2,1,1.000000,0.000000,9,10,12,9,0,,manual_pending
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Gemini,few_shot,Hasil Few-shot,"Memetik mangga di tengah malam
Harum semerbak bunga melati",2,2,1,1.000000,0.000000,10,10,12,9,0,2,sample300_manual
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Claude,zero_shot,Hasil Zero-shot,"Pergi ke sawah sudah malam,
Ikan gurame di dalam kali",2,2,1,1.000000,0.000000,9,10,12,9,0,,manual_pending
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Claude,few_shot,Hasil Few-shot,"Bebek berenang riang di kolam
Angin berhembus sepoi sekali",2,2,1,1.000000,0.000000,10,10,12,9,0,,manual_pending
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"ketika ditanya semuanya diam
karena kentut tak berbunyi",2,2,1,1.000000,1.000000,12,9,12,9,0,1,auto_clr_leakage
88,5682,Pantun jenaka,"pulang memancing badan kusam
mendapat ikan anak tenggiri
ketika ditanya semuanya diam
karena kentut tak berbunyi","pulang memancing badan kusam
mendapat ikan anak tenggiri","ketika ditanya semuanya diam
karena kentut tak berbunyi",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Kuda di ladang terlihat gesit
Kentut tak berbunyi sedikitpun",2,2,0,1.000000,0.428571,10,10,12,9,0,1,auto_clr_leakage
