no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source,s_judge_norm,xrasa_final,bleu,rouge1_f,rouge2_f,rougeL_f,bertscore_p,bertscore_r,bertscore_f1
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup mahu bersatu jika bahu
Membantu sesama merapatkan persahabatan",2,2,0,0.674969,0.625,11,15,9,9,3,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6152796745300293,0.6287486553192139,0.6219412088394165
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",DeepSeek-R1,few_shot,Hasil Few-shot,"Desa kecil dengan guyuran hujan
Bangsa-bangsa rukun membangun negeri",2,2,0,1.0,0.125,11,12,9,9,0,1,auto_clr_leakage,0.0,0.0,0.0,0.10526315789473685,0.0,0.10526315789473685,0.6348564624786377,0.6244008541107178,0.6295852661132812
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung berkicau di celah basah
Mawar mekar berwarna bara",2,2,1,1.0,0.0,10,9,10,10,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6840813159942627,0.688808798789978,0.6864369511604309
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Chat-GPT,few_shot,Hasil Few-shot,"Burung berkicau menjelang kisah
Mawar mekar berwarna bara",2,2,1,1.0,0.0,10,9,10,10,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6941181421279907,0.6840498447418213,0.6890472173690796
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Gemini,zero_shot,Hasil Zero-shot,"Hujan turun bumi pun basah,
Angin berhembus dari samudra.",2,2,1,1.0,0.0,9,10,10,10,0,4,manual_queue_filled,0.75,0.875,0.02145851237135921,0.10526315789473685,0.0,0.10526315789473685,0.677833616733551,0.6702401041984558,0.674015462398529
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Gemini,few_shot,Hasil Few-shot,"Memetik buah di tepi celah
Laju perahu menuju muara",2,2,1,1.0,0.0,10,11,10,10,0,2,manual_queue_filled,0.25,0.625,0.02145851237135921,0.10526315789473685,0.0,0.10526315789473685,0.7236484289169312,0.7032029628753662,0.7132792472839355
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Claude,zero_shot,Hasil Zero-shot,"Pergi ke pasar membeli buah,
Duduk termenung bercerita",2,2,1,1.0,0.0,10,9,10,10,0,3,sample300_manual,0.5,0.75,0.02163211878762423,0.11111111111111112,0.0,0.11111111111111112,0.6986021995544434,0.6842344999313354,0.6913437247276306
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Claude,few_shot,Hasil Few-shot,"Daun kering gugur ke tanah
Burung camar terbang tinggi ke angkasa",2,2,1,1.0,0.0,9,12,10,10,0,4,sample300_manual,0.75,0.875,0.018850319022747353,0.09523809523809525,0.0,0.09523809523809525,0.7082233428955078,0.6986581683158875,0.7034081816673279
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"baru seminggu kita berpisah
rindu di hati telah membara",2,2,1,1.0,1.0,10,10,10,10,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.7341569662094116,0.7232722043991089,0.7286739349365234
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Niat baik hati teman yang kuat
Rindu di dalam masih membara",2,2,0,1.0,0.428571,11,10,10,10,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6790468692779541,0.6659210324287415,0.6724199056625366
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Sailor2,zero_shot,Hasil Zero-shot,"Baru seminggu kita berpisah,
Rindu di hati tak terbendung lagi.",2,2,0,1.0,0.714286,10,11,10,10,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6682118773460388,0.6511516571044922,0.6595714092254639
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",Sailor2,few_shot,Hasil Few-shot,"Baru sepekan rindu menggebu,
Kenangan teman tetap di hati tulus.",2,2,0,1.0,0.428571,10,12,10,10,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6819872856140137,0.6681318283081055,0.6749884486198425
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Kita berpisah baru seminggu
Rasa rindu ini terasa sangat tajam",2,2,0,0.852344,0.571429,10,13,10,10,1,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6919839382171631,0.6931458711624146,0.6925644278526306
81,950,Pantun perpisahan dan perantauan,"berburu belut ke tepi sawah
segera pulang hari pun senja
baru seminggu kita berpisah
rindu di hati telah membara","berburu belut ke tepi sawah
segera pulang hari pun senja","baru seminggu kita berpisah
rindu di hati telah membara",DeepSeek-R1,few_shot,Hasil Few-shot,"Langit jingga menyelimuti malam
Rindu membuncah seperti api dalam hati",2,2,0,0.748293,0.285714,11,14,10,10,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6709767580032349,0.6866701245307922,0.678732693195343
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Chat-GPT,zero_shot,Hasil Zero-shot,"Perahu kecil menuju rantau
Bunga melati harum merekah",2,2,0,1.0,0.0,10,10,11,11,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.709234356880188,0.7096102237701416,0.70942223072052
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Chat-GPT,few_shot,Hasil Few-shot,"Perahu melaju menuju pulau
Air mengalir ke muara",2,2,1,1.0,0.0,11,9,11,11,0,3,manual_queue_filled,0.5,0.75,0.02777619034011792,0.125,0.0,0.125,0.6978700160980225,0.6938643455505371,0.6958613991737366
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Gemini,zero_shot,Hasil Zero-shot,"Pohon beringin di tengah pulau,
Tempat berteduh si anak rusa.",2,2,1,1.0,0.0,10,10,11,11,0,4,manual_queue_filled,0.75,0.875,0.0,0.0,0.0,0.0,0.6653284430503845,0.6518679261207581,0.6585294008255005
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Gemini,few_shot,Hasil Few-shot,"Pohon mangga berbuah hijau
Singgah sebentar di rumah warga",2,2,1,1.0,0.0,9,10,11,11,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.7016341686248779,0.6998711228370667,0.700751543045044
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Claude,zero_shot,Hasil Zero-shot,"Pohon kelapa tumbuh di pulau,
Ikan dijaring dengan jala",2,2,1,1.0,0.0,10,9,11,11,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6872326135635376,0.6873674392700195,0.6873000264167786
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Claude,few_shot,Hasil Few-shot,"Ombak berderau di tepi pulau
Anak dan ibu duduk bersama",2,2,1,1.0,0.0,10,10,11,11,0,1,manual_queue_filled,0.0,0.5,0.0,0.0,0.0,0.0,0.7033155560493469,0.6967966556549072,0.7000409364700317
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"berat sekali menjadi perantau
rindu hati kepada keluarga",2,2,1,1.0,1.0,11,11,11,11,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6834242939949036,0.6709727048873901,0.6771411895751953
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Laut lepas yang luas terlihat indah
Rindu ke keluarga yang paling akhir",2,2,0,1.0,0.25,12,12,11,11,0,1,auto_clr_leakage,0.0,0.0,0.017033186037639283,0.1,0.0,0.1,0.6950677037239075,0.6983927488327026,0.6967262029647827
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Sailor2,zero_shot,Hasil Zero-shot,"Berat menjadi perantau hati,
Rindu keluarga hingga jauh ke negeri.",2,2,0,0.748293,0.75,10,14,11,11,2,1,auto_clr_leakage,0.0,0.0,0.021105340631872645,0.11111111111111112,0.0,0.11111111111111112,0.6871073246002197,0.6890062689781189,0.6880554556846619
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",Sailor2,few_shot,Hasil Few-shot,"Jalan panjang menuju negeri orang,
Rindu keluarga, cinta tak terhalang.",2,2,0,1.0,0.25,12,12,11,11,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6816888451576233,0.66985023021698,0.6757176518440247
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup jauh dari keluarga memang
Rindu pulang ke kampung halaman",2,2,0,1.0,0.25,12,10,11,11,0,1,auto_clr_leakage,0.0,0.0,0.0446323613785333,0.22222222222222224,0.125,0.22222222222222224,0.7184580564498901,0.7290451526641846,0.7237129211425781
82,3981,Pantun perpisahan dan perantauan,"melihat nelayan memakai ranjau
pulang pulang ke telaga
berat sekali menjadi perantau
rindu hati kepada keluarga","melihat nelayan memakai ranjau
pulang pulang ke telaga","berat sekali menjadi perantau
rindu hati kepada keluarga",DeepSeek-R1,few_shot,Hasil Few-shot,"Bumi perkemahan yang hijau rindang
Perantau kesepian merindu tanah kelahiran",2,2,0,0.623298,0.125,11,16,11,11,4,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6400597095489502,0.6587967276573181,0.649293065071106
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Chat-GPT,zero_shot,Hasil Zero-shot,"Pohon randu tumbuh berpisah
Bunga kenanga harum semerbak",2,2,0,1.0,0.166667,9,10,9,9,0,1,sample300_manual,0.0,0.0,0.0,0.11111111111111112,0.0,0.11111111111111112,0.6834297180175781,0.6927930116653442,0.6880795359611511
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Chat-GPT,few_shot,Hasil Few-shot,"Pohon kelapa tumbuh megah
Burung tekukur hinggap di suku",2,2,1,1.0,0.0,9,10,9,9,0,2,manual_queue_filled,0.25,0.625,0.02145851237135921,0.10526315789473685,0.0,0.10526315789473685,0.7087925672531128,0.7144417762756348,0.7116060256958008
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Gemini,zero_shot,Hasil Zero-shot,"Angin kencang daun pun basah,
Ambil kain penutup bangku.",2,2,1,1.0,0.0,9,9,9,9,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6838624477386475,0.6758303642272949,0.6798226833343506
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Gemini,few_shot,Hasil Few-shot,"Memetik buah di balik celah
Burung kutilang terbang ke batu",2,2,1,1.0,0.0,10,10,9,9,0,2,manual_queue_filled,0.25,0.625,0.025098621243978974,0.20000000000000004,0.0,0.20000000000000004,0.7261626720428467,0.7215626835823059,0.7238554358482361
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Claude,zero_shot,Hasil Zero-shot,"Pergi ke kebun memetik buah,
Singgah sebentar melepas rindu",2,2,1,1.0,0.0,10,10,9,9,0,1,manual_queue_filled,0.0,0.5,0.0,0.0,0.0,0.0,0.6652510166168213,0.6751272678375244,0.6701527833938599
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Claude,few_shot,Hasil Few-shot,"Pergi memancing ke tepi sawah
Singgah sebentar di rumah batu",2,2,1,1.0,0.0,10,10,9,9,0,3,manual_queue_filled,0.5,0.75,0.05307712171072445,0.4000000000000001,0.1111111111111111,0.4000000000000001,0.7906380891799927,0.8143346309661865,0.8023114204406738
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"jika nanti kita berpisah
jangan pernah lupakan aku",2,2,1,1.0,1.0,9,9,9,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6558526158332825,0.6598211526870728,0.6578308939933777
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Bunga melati tumbuh di bumi
Jangan pernah lupakan aku",2,2,0,1.0,0.5,10,9,9,9,0,1,sample300_manual,0.0,0.0,0.025518615589394285,0.3157894736842105,0.11764705882352941,0.3157894736842105,0.7056776881217957,0.6889086961746216,0.697192370891571
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Sailor2,zero_shot,Hasil Zero-shot,"Jika berpisah nanti ingatlah,
Kisah kita, kenangan tak terlupa.",2,2,0,1.0,0.5,10,11,9,9,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6585474014282227,0.661846935749054,0.6601930856704712
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",Sailor2,few_shot,Hasil Few-shot,"Detik berpisah janganlah lupa,
Ingatan teman selalu di jiwa.",2,2,0,1.0,0.166667,10,11,9,9,0,1,sample300_manual,0.0,0.0,0.02145851237135921,0.10526315789473685,0.0,0.10526315789473685,0.6663720607757568,0.6726880073547363,0.6695151329040527
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika kita akan berpisah suatu hari
Ingatlah akan kenangan indah yang pernah terjadi",2,2,0,0.561228,0.5,14,16,9,9,6,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6537924408912659,0.6622512340545654,0.6579946875572205
83,1397,Pantun perpisahan dan perantauan,"bunga melati di tepi sawah
cantik elok di dekat batu
jika nanti kita berpisah
jangan pernah lupakan aku","bunga melati di tepi sawah
cantik elok di dekat batu","jika nanti kita berpisah
jangan pernah lupakan aku",DeepSeek-R1,few_shot,Hasil Few-shot,"Di sudut kota taman yang kecil
Kita berpisah dengan janji tak terlupakan",2,2,0,0.748293,0.166667,10,14,9,9,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.6836671233177185,0.6983755230903625,0.6909430623054504
84,4791,Pantun perpisahan dan perantauan,"pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan
semakin jauh ke rantau orang
hanya keluarga yang aku rindukan","pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan","semakin jauh ke rantau orang
hanya keluarga yang aku rindukan",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung bangau ke rantau orang
Pohon kelapa tumbuh di pekarangan",2,2,1,1.0,0.285714,9,12,10,12,0,1,auto_clr_leakage,0.0,0.5,0.021105340631872645,0.10526315789473685,0.0,0.10526315789473685,0.7045682072639465,0.7051557302474976,0.7048618197441101
84,4791,Pantun perpisahan dan perantauan,"pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan
semakin jauh ke rantau orang
hanya keluarga yang aku rindukan","pergi berlayar ke pulau seberang
sambilkan dengan memancing ikan","semakin jauh ke rantau orang
hanya keluarga yang aku rindukan",Chat-GPT,few_shot,Hasil Few-shot,"Burung merantau terbang seorang
Bunga kenanga harum semerbak",2,2,0,1.0,0.0,10,10,10,12,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.6826595067977905,0.6855787038803101,0.684116005897522
